.fc,Soundpack\Pals\fell cleave.mp3,0.5,2.0
.omiga,Soundpack\Pals\omiga.mp3,1.0,2.1
.omeeguh,Soundpack\Pals\omeeguh.mp3,0.5,0.4
.joon,Soundpack\Pals\joon.mp3,0.75,5.1
.brudda,Soundpack\Pals\omeeguh my brudda.mp3,0.6,1.2
.brain,Soundpack/Custom/brain.wav,0.2,2.4102916666666667
.cuck,Soundpack\Pals\cuck.mp3,0.4,3.6
.flip,Soundpack\Pals\do a flip.mp3,0.4,0.8
.habrbr,Soundpack\Pals\habrbr.mp3,0.4,1.1
.heal,Soundpack\Pals\heal yourself bitch.mp3,0.5,0.8
.gm,Soundpack\Pals\hello michael.mp3,0.4,1.2
.idk,Soundpack\Pals\idk where we are in the fight.mp3,0.4,2.5
.joobie,Soundpack\Pals\joobie.mp3,0.5,1.8
.knock,Soundpack\Pals\knock on wood.mp3,0.6,1.4
.krabs,Soundpack\Pals\krabs.mp3,0.4,0.2
.golf,Soundpack\Pals\michael golf with your friends moment.mp3,0.3,1.7
.shrigma,Soundpack\Pals\shrigma.mp3,0.4,3.3
.valorant,Soundpack\Pals\valorant.mp3,0.4,2.7
.fatcock,Soundpack\Pals\sucking a fat cock.mp3,0.4,1.8
.unlucky,Soundpack\Pals\unlucky.mp3,0.4,0.7
.hate,Soundpack\Pals\I hate this bitch.mp3,0.5,1.9
.save,Soundpack\Pals\save me.mp3,0.3,2.9
.ahh,Soundpack\Pals\eien literally dying.mp3,0.4,3.1
.cancel,Soundpack\Pals\cancel your ass.mp3,0.4,1.8
.10years,Soundpack/Custom/10_years_in_the_joint.wav,0.5,2.906621315192744
.40nuts,Soundpack/Custom/squirrely_scout.wav,0.6,4.609160997732427
.4head,Soundpack/Custom/4head.wav,0.2,0.9734166666666667
.4what,Soundpack/Custom/forwhat.wav,1.0,0.8654195011337869
.66,Soundpack/Custom/order66.mp3,0.2,3.7
.88k,Soundpack/Custom/a_d_8_k_-_eien.mp3,0.15,2.1
